match_id,date,home_team,away_team,home_score,away_score,tournament,city,country,neutral
15442,2011-11-11,Seychelles,Kenya,0.0,3.0,FIFA World Cup qualification,Victoria,Seychelles,False
15443,2011-11-11,Saint Kitts and Nevis,Canada,0.0,0.0,FIFA World Cup qualification,Basseterre,Saint Kitts and Nevis,False
15444,2011-11-11,Suriname,El Salvador,1.0,3.0,FIFA World Cup qualification,Paramaribo,Suriname,False
15445,2011-11-11,Eswatini,DR Congo,1.0,3.0,FIFA World Cup qualification,Lobamba,Eswatini,False
15446,2011-11-11,Tajikistan,Japan,0.0,4.0,FIFA World Cup qualification,Dushanbe,Tajikistan,False
15447,2011-11-11,Turkey,Croatia,0.0,3.0,UEFA Euro qualification,Istanbul,Turkey,False
15448,2011-11-11,Ukraine,Germany,3.0,3.0,Friendly,Kyiv,Ukraine,False
15449,2011-11-11,United Arab Emirates,South Korea,0.0,2.0,FIFA World Cup qualification,Dubai,United Arab Emirates,False
15450,2011-11-11,Uruguay,Chile,4.0,0.0,FIFA World Cup qualification,Montevideo,Uruguay,False
15451,2011-11-11,Uzbekistan,North Korea,1.0,0.0,FIFA World Cup qualification,Tashkent,Uzbekistan,False
15452,2011-11-11,Chinese Taipei,Curaçao,0.0,3.0,FIFA World Cup qualification,Frederiksted,Chinese Taipei,False
15453,2011-11-12,Algeria,Tunisia,1.0,0.0,Friendly,Algiers,Algeria,False
15454,2011-11-12,England,Spain,1.0,0.0,Friendly,London,England,False
15455,2011-11-12,Nigeria,Botswana,0.0,0.0,Friendly,Abuja,Nigeria,False
15456,2011-11-12,Somalia,Ethiopia,0.0,0.0,FIFA World Cup qualification,Djibouti,Djibouti,True
15457,2011-11-12,South Africa,Ivory Coast,1.0,1.0,Friendly,Port Elizabeth,South Africa,False
15458,2011-11-12,Wales,Norway,4.0,1.0,Friendly,Cardiff,Wales,False
15459,2011-11-13,India,Malaysia,1.0,1.0,Friendly,Guwahati,India,False
15460,2011-11-13,Morocco,Cameroon,1.0,1.0,Friendly,Marrakech,Morocco,False
15461,2011-11-13,Sudan,Uganda,0.0,0.0,Friendly,Marrakech,Morocco,True
15462,2011-11-14,Bermuda,Barbados,2.0,1.0,FIFA World Cup qualification,Hamilton,Bermuda,False
15463,2011-11-14,Brazil,Egypt,2.0,0.0,Friendly,Al Rayyan,Qatar,True
15464,2011-11-14,Cayman Islands,Dominican Republic,1.0,1.0,FIFA World Cup qualification,George Town,Cayman Islands,False
15465,2011-11-14,Honduras,Serbia,2.0,0.0,Friendly,San Pedro Sula,Honduras,False
15466,2011-11-14,Puerto Rico,Saint Lucia,3.0,0.0,FIFA World Cup qualification,Mayagüez,Puerto Rico,False
15467,2011-11-15,Belarus,Libya,1.0,1.0,Friendly,Dubai,United Arab Emirates,True
15468,2011-11-15,Burundi,Lesotho,2.0,2.0,FIFA World Cup qualification,Bujumbura,Burundi,False
15469,2011-11-15,Canada,Saint Kitts and Nevis,4.0,0.0,FIFA World Cup qualification,Toronto,Canada,False
15470,2011-11-15,Chile,Paraguay,2.0,0.0,FIFA World Cup qualification,Santiago,Chile,False
15471,2011-11-15,Colombia,Argentina,1.0,2.0,FIFA World Cup qualification,Barranquilla,Colombia,False
15472,2011-11-15,Congo,São Tomé and Príncipe,1.0,1.0,FIFA World Cup qualification,Pointe-Noire,Congo,False
15473,2011-11-15,DR Congo,Eswatini,5.0,1.0,FIFA World Cup qualification,Kinshasa,DR Congo,False
15474,2011-11-15,Costa Rica,Spain,2.0,2.0,Friendly,San José,Costa Rica,False
15475,2011-11-15,Croatia,Turkey,0.0,0.0,UEFA Euro qualification,Zagreb,Croatia,False
15476,2011-11-15,Curaçao,Chinese Taipei,6.0,1.0,FIFA World Cup qualification,Willemstad,Curaçao,False
15477,2011-11-15,Denmark,Finland,2.0,1.0,Friendly,Esbjerg,Denmark,False
15478,2011-11-15,Ecuador,Peru,2.0,0.0,FIFA World Cup qualification,Quito,Ecuador,False
15479,2011-11-15,El Salvador,Suriname,4.0,0.0,FIFA World Cup qualification,San Salvador,El Salvador,False
15480,2011-11-15,England,Sweden,1.0,0.0,Friendly,London,England,False
15481,2011-11-15,France,Belgium,0.0,0.0,Friendly,Saint-Denis,France,False
15482,2011-11-15,Germany,Netherlands,3.0,0.0,Friendly,Hamburg,Germany,False
15483,2011-11-15,Ghana,Gabon,2.0,1.0,Friendly,Saint-Leu-la-Forêt,France,True
15484,2011-11-15,Greece,Romania,1.0,3.0,Friendly,Altach,Austria,True
15485,2011-11-15,Grenada,Guatemala,1.0,4.0,FIFA World Cup qualification,St. George's,Grenada,False
15486,2011-11-15,Guinea,Burkina Faso,1.0,1.0,Friendly,Viry-Châtillon,France,True
15487,2011-11-15,Haiti,Antigua and Barbuda,2.0,1.0,FIFA World Cup qualification,Port-au-Prince,Haiti,False
15488,2011-11-15,Indonesia,Iran,1.0,4.0,FIFA World Cup qualification,Jakarta,Indonesia,False
15489,2011-11-15,Republic of Ireland,Estonia,1.0,1.0,UEFA Euro qualification,Dublin,Republic of Ireland,False
15490,2011-11-15,Italy,Uruguay,0.0,1.0,Friendly,Rome,Italy,False
15491,2011-11-15,Jordan,Iraq,1.0,3.0,FIFA World Cup qualification,Amman,Jordan,False
15492,2011-11-15,Kenya,Seychelles,4.0,0.0,FIFA World Cup qualification,Nairobi,Kenya,False
15493,2011-11-15,North Korea,Japan,1.0,0.0,FIFA World Cup qualification,Pyongyang,North Korea,False
15494,2011-11-15,Kuwait,United Arab Emirates,2.0,1.0,FIFA World Cup qualification,Kuwait City,Kuwait,False
15495,2011-11-15,Lebanon,South Korea,2.0,1.0,FIFA World Cup qualification,Beirut,Lebanon,False
15496,2011-11-15,Luxembourg,Switzerland,0.0,1.0,Friendly,Luxembourg,Luxembourg,False
15497,2011-11-15,North Macedonia,Albania,0.0,0.0,Friendly,Prilep,North Macedonia,False
15498,2011-11-15,Madagascar,Equatorial Guinea,2.0,1.0,FIFA World Cup qualification,Antananarivo,Madagascar,False
15499,2011-11-15,Montenegro,Czech Republic,0.0,1.0,UEFA Euro qualification,Podgorica,Montenegro,False
15500,2011-11-15,Mozambique,Comoros,4.0,1.0,FIFA World Cup qualification,Maputo,Mozambique,False
15501,2011-11-15,Namibia,Djibouti,4.0,0.0,FIFA World Cup qualification,Windhoek,Namibia,False
15502,2011-11-15,Niger,Botswana,1.0,1.0,Friendly,Niamey,Niger,False
15503,2011-11-15,Nigeria,Zambia,2.0,0.0,Friendly,Kaduna,Nigeria,False
15504,2011-11-15,Panama,Dominica,3.0,0.0,FIFA World Cup qualification,Panama City,Panama,False
15505,2011-11-15,Poland,Hungary,2.0,1.0,Friendly,Poznań,Poland,False
15506,2011-11-15,Portugal,Bosnia and Herzegovina,6.0,2.0,UEFA Euro qualification,Lisbon,Portugal,False
15507,2011-11-15,Qatar,Bahrain,0.0,0.0,FIFA World Cup qualification,Doha,Qatar,False
15508,2011-11-15,Rwanda,Eritrea,3.0,1.0,FIFA World Cup qualification,Kigali,Rwanda,False
15509,2011-11-15,Saudi Arabia,Oman,0.0,0.0,FIFA World Cup qualification,Riyadh,Saudi Arabia,False
15510,2011-11-15,Singapore,U.S. Virgin Islands,0.0,4.0,FIFA World Cup qualification,Singapore,Singapore,False
15511,2011-11-15,Slovenia,United States,2.0,3.0,Friendly,Ljubljana,Slovenia,False
15512,2011-11-15,Tanzania,Chad,0.0,1.0,FIFA World Cup qualification,Dar es Salaam,Tanzania,False
15513,2011-11-15,Thailand,Australia,0.0,1.0,FIFA World Cup qualification,Bangkok,Thailand,False
15514,2011-11-15,Togo,Guinea-Bissau,1.0,0.0,FIFA World Cup qualification,Lomé,Togo,False
15515,2011-11-15,Trinidad and Tobago,Guyana,2.0,0.0,FIFA World Cup qualification,Port of Spain,Trinidad and Tobago,False
15516,2011-11-15,Ukraine,Austria,2.0,1.0,Friendly,Lviv,Ukraine,False
15517,2011-11-15,Uzbekistan,Tajikistan,3.0,0.0,FIFA World Cup qualification,Tashkent,Uzbekistan,False
15518,2011-11-15,Venezuela,Bolivia,1.0,0.0,FIFA World Cup qualification,San Cristóbal,Venezuela,False
15519,2011-11-15,Zimbabwe,South Africa,2.0,1.0,Friendly,Harare,Zimbabwe,False
15520,2011-11-16,Ethiopia,Somalia,5.0,0.0,FIFA World Cup qualification,Addis Ababa,Ethiopia,False
15521,2011-11-16,India,Malaysia,3.0,2.0,Friendly,Calcutta,India,False
15522,2011-11-22,American Samoa,Tonga,2.0,1.0,Oceania Nations Cup qualification,Apia,Samoa,True
15523,2011-11-22,Maldives,Seychelles,3.0,0.0,Friendly,Malé,Maldives,False
15524,2011-11-22,Samoa,Cook Islands,3.0,2.0,Oceania Nations Cup qualification,Apia,Samoa,False
15525,2011-11-24,American Samoa,Cook Islands,1.0,1.0,Oceania Nations Cup qualification,Apia,Samoa,True
15526,2011-11-24,Maldives,Seychelles,2.0,1.0,Friendly,Malé,Maldives,False
15527,2011-11-24,Samoa,Tonga,1.0,1.0,Oceania Nations Cup qualification,Apia,Samoa,False
15528,2011-11-25,Burundi,Somalia,4.0,1.0,CECAFA Cup,Dar es Salaam,Tanzania,True
15529,2011-11-26,Samoa,American Samoa,1.0,0.0,Oceania Nations Cup qualification,Apia,Samoa,False
15530,2011-11-26,Tanzania,Rwanda,0.0,1.0,CECAFA Cup,Dar es Salaam,Tanzania,False
15531,2011-11-26,Tonga,Cook Islands,2.0,1.0,Oceania Nations Cup qualification,Apia,Samoa,True
15532,2011-11-27,Zimbabwe,Djibouti,2.0,0.0,CECAFA Cup,Dar es Salaam,Tanzania,True
15533,2011-11-28,Kenya,Malawi,0.0,2.0,CECAFA Cup,Dar es Salaam,Tanzania,True
15534,2011-11-28,Somalia,Uganda,0.0,4.0,CECAFA Cup,Chamazi,Tanzania,True
15535,2011-11-28,Sudan,Ethiopia,1.0,1.0,CECAFA Cup,Dar es Salaam,Tanzania,True
15536,2011-11-29,India,Zambia,0.0,5.0,Friendly,Margao,India,False
15537,2011-11-29,Rwanda,Zimbabwe,2.0,0.0,CECAFA Cup,Dar es Salaam,Tanzania,True
15538,2011-11-29,Tanzania,Djibouti,3.0,0.0,CECAFA Cup,Dar es Salaam,Tanzania,False
15539,2011-11-30,Ethiopia,Kenya,0.0,2.0,CECAFA Cup,Dar es Salaam,Tanzania,True
15540,2011-11-30,Malawi,Sudan,0.0,0.0,CECAFA Cup,Dar es Salaam,Tanzania,True
15541,2011-12-01,Burundi,Uganda,1.0,0.0,CECAFA Cup,Dar es Salaam,Tanzania,True
15542,2011-12-02,Bangladesh,Pakistan,0.0,0.0,SAFF Cup,New Delhi,India,True
15543,2011-12-02,Ethiopia,Malawi,1.0,1.0,CECAFA Cup,Dar es Salaam,Tanzania,True
15544,2011-12-02,Maldives,Nepal,1.0,1.0,SAFF Cup,New Delhi,India,True
15545,2011-12-02,Rwanda,Djibouti,5.0,2.0,CECAFA Cup,Dar es Salaam,Tanzania,True
15546,2011-12-02,Suriname,Aruba,0.0,0.0,ABCS Tournament,Paramaribo,Suriname,False
15547,2011-12-03,India,Afghanistan,1.0,1.0,SAFF Cup,New Delhi,India,False
15548,2011-12-03,Kenya,Sudan,0.0,1.0,CECAFA Cup,Dar es Salaam,Tanzania,True
15549,2011-12-03,Sri Lanka,Bhutan,3.0,0.0,SAFF Cup,New Delhi,India,True
15550,2011-12-03,Tanzania,Zimbabwe,1.0,2.0,CECAFA Cup,Dar es Salaam,Tanzania,False
15551,2011-12-04,Bangladesh,Nepal,0.0,1.0,SAFF Cup,New Delhi,India,True
15552,2011-12-04,Maldives,Pakistan,0.0,0.0,SAFF Cup,New Delhi,India,True
15553,2011-12-04,Suriname,Curaçao,2.0,0.0,ABCS Tournament,Paramaribo,Suriname,False
15554,2011-12-05,Burundi,Sudan,0.0,2.0,CECAFA Cup,Dar es Salaam,Tanzania,True
15555,2011-12-05,India,Bhutan,5.0,0.0,SAFF Cup,New Delhi,India,False
15556,2011-12-05,Sri Lanka,Afghanistan,1.0,3.0,SAFF Cup,New Delhi,India,True
15557,2011-12-06,Bahrain,Palestine,0.0,1.0,Friendly,Arad,Bahrain,False
15558,2011-12-06,Maldives,Bangladesh,3.0,1.0,SAFF Cup,New Delhi,India,True
15559,2011-12-06,Pakistan,Nepal,1.0,1.0,SAFF Cup,New Delhi,India,True
15560,2011-12-06,Tanzania,Malawi,1.0,0.0,CECAFA Cup,Dar es Salaam,Tanzania,False
15561,2011-12-06,Uganda,Zimbabwe,1.0,0.0,CECAFA Cup,Dar es Salaam,Tanzania,True
15562,2011-12-07,Bhutan,Afghanistan,1.0,8.0,SAFF Cup,New Delhi,India,True
15563,2011-12-07,India,Sri Lanka,3.0,0.0,SAFF Cup,New Delhi,India,False
15564,2011-12-08,Sudan,Rwanda,1.0,2.0,CECAFA Cup,Dar es Salaam,Tanzania,True
15565,2011-12-08,Tanzania,Uganda,1.0,3.0,CECAFA Cup,Dar es Salaam,Tanzania,False
15566,2011-12-09,Afghanistan,Nepal,1.0,0.0,SAFF Cup,New Delhi,India,True
15567,2011-12-09,India,Maldives,3.0,1.0,SAFF Cup,New Delhi,India,False
15568,2011-12-10,Rwanda,Uganda,2.0,2.0,CECAFA Cup,Dar es Salaam,Tanzania,True
15569,2011-12-10,Tanzania,Sudan,0.0,1.0,CECAFA Cup,Dar es Salaam,Tanzania,False
15570,2011-12-11,Cuba,Costa Rica,1.0,1.0,Friendly,Havana,Cuba,False
15571,2011-12-11,India,Afghanistan,4.0,0.0,SAFF Cup,New Delhi,India,False
15572,2011-12-14,Angola,Cameroon,1.0,1.0,Friendly,Cabinda,Angola,False
15573,2011-12-18,Angola,Zambia,1.0,0.0,Friendly,Dundo,Angola,False
15574,2011-12-21,Chile,Paraguay,3.0,2.0,Friendly,La Serena,Chile,False
15575,2011-12-22,Angola,Namibia,0.0,0.0,Friendly,Lubango,Angola,False
15576,2011-12-22,Venezuela,Costa Rica,0.0,2.0,Friendly,Barquisimeto,Venezuela,False
15577,2012-01-06,Equatorial Guinea,South Africa,0.0,0.0,Friendly,Bata,Equatorial Guinea,False
15578,2012-01-07,Botswana,Zimbabwe,0.0,0.0,Friendly,Gaborone,Botswana,False
15579,2012-01-09,Gabon,Burkina Faso,0.0,0.0,Friendly,Bitam,Gabon,False
15580,2012-01-09,Tunisia,Sudan,3.0,0.0,Friendly,Sharjah,United Arab Emirates,True
15581,2012-01-11,Nigeria,Angola,0.0,0.0,Friendly,Abuja,Nigeria,False
15582,2012-01-12,Senegal,Sudan,1.0,0.0,Friendly,Dakar,Senegal,False
15583,2012-01-13,Tunisia,Ivory Coast,0.0,2.0,Friendly,Abu Dhabi,United Arab Emirates,True
15584,2012-01-14,Angola,Sierra Leone,3.0,1.0,Friendly,Cabinda,Angola,False
15585,2012-01-14,Zambia,Namibia,0.0,0.0,Friendly,Johannesburg,South Africa,True
15586,2012-01-15,Oman,DR Congo,2.0,2.0,Friendly,Muscat,Oman,False
15587,2012-01-15,São Tomé and Príncipe,Lesotho,1.0,0.0,African Cup of Nations qualification,São Tomé,São Tomé and Príncipe,False
15588,2012-01-16,Gabon,Sudan,0.0,0.0,Friendly,Franceville,Gabon,False
15589,2012-01-16,Ivory Coast,Libya,1.0,0.0,Friendly,Abu Dhabi,United Arab Emirates,True
15590,2012-01-17,Kuwait,Uzbekistan,1.0,0.0,Friendly,Kuwait City,Kuwait,False
15591,2012-01-18,Bahrain,Sweden,0.0,2.0,Friendly,Doha,Qatar,True
15592,2012-01-18,Thailand,Norway,0.0,1.0,King's Cup,Bangkok,Thailand,False
15593,2012-01-21,Equatorial Guinea,Libya,1.0,0.0,African Cup of Nations,Bata,Equatorial Guinea,False
15594,2012-01-21,Senegal,Zambia,1.0,2.0,African Cup of Nations,Bata,Equatorial Guinea,True
15595,2012-01-21,United States,Venezuela,1.0,0.0,Friendly,Glendale,United States,False
15596,2012-01-22,Burkina Faso,Angola,1.0,2.0,African Cup of Nations,Malabo,Equatorial Guinea,True
15597,2012-01-22,Ivory Coast,Sudan,1.0,0.0,African Cup of Nations,Malabo,Equatorial Guinea,True
15598,2012-01-22,Lebanon,Iraq,1.0,0.0,Friendly,Beirut,Lebanon,False
15599,2012-01-22,Lesotho,São Tomé and Príncipe,0.0,0.0,African Cup of Nations qualification,Maseru,Lesotho,False
15600,2012-01-22,Trinidad and Tobago,Finland,2.0,3.0,Friendly,Port of Spain,Trinidad and Tobago,False
15601,2012-01-23,Gabon,Niger,2.0,0.0,African Cup of Nations,Libreville,Gabon,False
15602,2012-01-23,Morocco,Tunisia,1.0,2.0,African Cup of Nations,Libreville,Gabon,True
15603,2012-01-24,Ghana,Botswana,1.0,0.0,African Cup of Nations,Franceville,Gabon,True
15604,2012-01-24,Mali,Guinea,1.0,0.0,African Cup of Nations,Franceville,Gabon,True
15605,2012-01-25,Equatorial Guinea,Senegal,2.0,1.0,African Cup of Nations,Bata,Equatorial Guinea,False
15606,2012-01-25,Libya,Zambia,2.0,2.0,African Cup of Nations,Bata,Equatorial Guinea,True
15607,2012-01-25,Mexico,Venezuela,3.0,1.0,Friendly,Houston,United States,True
15608,2012-01-25,Panama,United States,0.0,1.0,Friendly,Panama City,Panama,False
15609,2012-01-26,Ivory Coast,Burkina Faso,2.0,0.0,African Cup of Nations,Malabo,Equatorial Guinea,True
15610,2012-01-26,Sudan,Angola,2.0,2.0,African Cup of Nations,Malabo,Equatorial Guinea,True
15611,2012-01-27,Gabon,Morocco,3.0,2.0,African Cup of Nations,Libreville,Gabon,False
15612,2012-01-27,Niger,Tunisia,1.0,2.0,African Cup of Nations,Libreville,Gabon,True
15613,2012-01-27,Romania,Turkmenistan,4.0,0.0,Friendly,Belek,Turkey,True
15614,2012-01-28,Botswana,Guinea,1.0,6.0,African Cup of Nations,Franceville,Gabon,True
15615,2012-01-28,Ghana,Mali,2.0,0.0,African Cup of Nations,Franceville,Gabon,True
15616,2012-01-29,Equatorial Guinea,Zambia,0.0,1.0,African Cup of Nations,Malabo,Equatorial Guinea,False
15617,2012-01-29,Libya,Senegal,2.0,1.0,African Cup of Nations,Bata,Equatorial Guinea,True
15618,2012-01-29,United Arab Emirates,Uzbekistan,1.0,0.0,Friendly,Dubai,United Arab Emirates,False
15619,2012-01-30,Ivory Coast,Angola,2.0,0.0,African Cup of Nations,Malabo,Equatorial Guinea,True
15620,2012-01-30,Sudan,Burkina Faso,2.0,1.0,African Cup of Nations,Bata,Equatorial Guinea,True
15621,2012-01-31,Gabon,Tunisia,1.0,0.0,African Cup of Nations,Franceville,Gabon,False
15622,2012-01-31,Niger,Morocco,0.0,1.0,African Cup of Nations,Libreville,Gabon,True
15623,2012-02-01,Botswana,Mali,1.0,2.0,African Cup of Nations,Libreville,Gabon,True
15624,2012-02-01,Ghana,Guinea,1.0,1.0,African Cup of Nations,Franceville,Gabon,True
15625,2012-02-04,Equatorial Guinea,Ivory Coast,0.0,3.0,African Cup of Nations,Malabo,Equatorial Guinea,False
15626,2012-02-04,Zambia,Sudan,3.0,0.0,African Cup of Nations,Bata,Equatorial Guinea,True
15627,2012-02-05,Gabon,Mali,1.0,1.0,African Cup of Nations,Libreville,Gabon,False
15628,2012-02-05,Ghana,Tunisia,2.0,1.0,African Cup of Nations,Franceville,Gabon,True
15629,2012-02-08,Mali,Ivory Coast,0.0,1.0,African Cup of Nations,Libreville,Gabon,True
15630,2012-02-08,Zambia,Ghana,1.0,0.0,African Cup of Nations,Bata,Equatorial Guinea,True
15631,2012-02-11,Ghana,Mali,0.0,2.0,African Cup of Nations,Malabo,Equatorial Guinea,True
15632,2012-02-12,Zambia,Ivory Coast,0.0,0.0,African Cup of Nations,Libreville,Gabon,True
15633,2012-02-15,Liberia,Nigeria,0.0,2.0,Friendly,Monrovia,Liberia,False
15634,2012-02-15,Paraguay,Chile,2.0,0.0,Friendly,Luque,Paraguay,False
15635,2012-02-17,North Korea,Kuwait,1.0,1.0,Friendly,Changsha,U.S. Virgin Islands,True
15636,2012-02-22,U.S. Virgin Islands,Kuwait,2.0,0.0,Friendly,Changsha,U.S. Virgin Islands,False
15637,2012-02-22,Grenada,Guyana,1.0,2.0,Friendly,St. George's,Grenada,False
15638,2012-02-22,Jamaica,Cuba,1.0,0.0,Friendly,Kingston,Jamaica,False
15639,2012-02-22,Paraguay,Guatemala,2.0,1.0,Friendly,Luque,Paraguay,False
15640,2012-02-23,Iran,Jordan,2.0,2.0,Friendly,Dubai,United Arab Emirates,True
15641,2012-02-23,Oman,India,5.0,1.0,Friendly,Seeb,Oman,False
15642,2012-02-23,Tanzania,DR Congo,0.0,0.0,Friendly,Dar es Salaam,Tanzania,False
15643,2012-02-24,Jamaica,Cuba,3.0,0.0,Friendly,Montego Bay,Jamaica,False
15644,2012-02-24,Japan,Iceland,3.0,1.0,Friendly,Osaka,Japan,False
15645,2012-02-24,Nicaragua,Puerto Rico,1.0,0.0,Friendly,Managua,Nicaragua,False
15646,2012-02-24,Singapore,Azerbaijan,2.0,2.0,Friendly,Dubai,United Arab Emirates,True
15647,2012-02-24,Thailand,Maldives,3.0,0.0,Friendly,Chiang Mai,Thailand,False
15648,2012-02-24,United Arab Emirates,Palestine,3.0,0.0,Friendly,Abu Dhabi,United Arab Emirates,False
15649,2012-02-25,South Korea,Uzbekistan,4.0,2.0,Friendly,Jeonju,South Korea,False
15650,2012-02-26,Nicaragua,Puerto Rico,4.0,1.0,Friendly,Managua,Nicaragua,False
15651,2012-02-27,Egypt,Kenya,5.0,0.0,Friendly,Doha,Qatar,True
15652,2012-02-27,India,Azerbaijan,0.0,3.0,Friendly,Dubai,United Arab Emirates,True
15653,2012-02-28,Armenia,Serbia,0.0,2.0,Friendly,Limassol,Cyprus,True
15654,2012-02-28,Bosnia and Herzegovina,Brazil,1.0,2.0,Friendly,St. Gallen,Switzerland,True
15655,2012-02-29,Antigua and Barbuda,Trinidad and Tobago,0.0,4.0,Friendly,St. John's,Antigua and Barbuda,False
15656,2012-02-29,Armenia,Canada,3.0,1.0,Friendly,Limassol,Cyprus,True
15657,2012-02-29,Australia,Saudi Arabia,4.0,2.0,FIFA World Cup qualification,Melbourne,Australia,False
15658,2012-02-29,Austria,Finland,3.0,1.0,Friendly,Klagenfurt,Austria,False
15659,2012-02-29,Bahrain,Indonesia,10.0,0.0,FIFA World Cup qualification,Riffa,Bahrain,False
15660,2012-02-29,Bolivia,Cuba,1.0,0.0,Friendly,Cochabamba,Bolivia,False
15661,2012-02-29,Burundi,Zimbabwe,2.0,1.0,African Cup of Nations qualification,Bujumbura,Burundi,False
15662,2012-02-29,Chad,Malawi,3.0,2.0,African Cup of Nations qualification,N'Djamena,Chad,False
15663,2012-02-29,Chile,Ghana,1.0,1.0,Friendly,Chester,United States,True
15664,2012-02-29,U.S. Virgin Islands,Jordan,3.0,1.0,FIFA World Cup qualification,Guangzhou,U.S. Virgin Islands,False
15665,2012-02-29,Congo,Uganda,3.0,1.0,African Cup of Nations qualification,Brazzaville,Congo,False
15666,2012-02-29,Croatia,Sweden,1.0,3.0,Friendly,Zagreb,Croatia,False
15667,2012-02-29,Cyprus,Serbia,0.0,0.0,Friendly,Larnaca,Cyprus,False
15668,2012-02-29,Denmark,Russia,0.0,2.0,Friendly,Copenhagen,Denmark,False
15669,2012-02-29,Ecuador,Honduras,2.0,0.0,Friendly,Guayaquil,Ecuador,False
15670,2012-02-29,Egypt,Niger,1.0,0.0,Friendly,Doha,Qatar,True
15671,2012-02-29,El Salvador,Estonia,0.0,2.0,Friendly,Los Angeles,United States,True
15672,2012-02-29,England,Netherlands,2.0,3.0,Friendly,London,England,False
15673,2012-02-29,Ethiopia,Benin,0.0,0.0,African Cup of Nations qualification,Addis Ababa,Ethiopia,False
15674,2012-02-29,Gambia,Algeria,1.0,2.0,African Cup of Nations qualification,Bakau,Gambia,False
15675,2012-02-29,Georgia,Albania,2.0,1.0,Friendly,Tbilisi,Georgia,False
15676,2012-02-29,Germany,France,1.0,2.0,Friendly,Bremen,Germany,False
15677,2012-02-29,Greece,Belgium,1.0,1.0,Friendly,Heraklion,Greece,False
15678,2012-02-29,Guinea-Bissau,Cameroon,0.0,1.0,African Cup of Nations qualification,Bissau,Guinea-Bissau,False
15679,2012-02-29,Guyana,Guatemala,0.0,2.0,Friendly,Providence,Guyana,False
15680,2012-02-29,Hong Kong,China,5.0,1.0,Friendly,Kowloon,Hong Kong,False
15681,2012-02-29,Hungary,Bulgaria,1.0,1.0,Friendly,Győr,Hungary,False
15682,2012-02-29,Iran,Qatar,2.0,2.0,FIFA World Cup qualification,Tehran,Iran,False
15683,2012-02-29,Iraq,Singapore,7.0,1.0,FIFA World Cup qualification,Doha,Qatar,True
15684,2012-02-29,Republic of Ireland,Czech Republic,1.0,1.0,Friendly,Dublin,Republic of Ireland,False
15685,2012-02-29,Israel,Ukraine,2.0,3.0,Friendly,Petah Tikva,Israel,False
15686,2012-02-29,Italy,United States,0.0,1.0,Friendly,Genoa,Italy,False
15687,2012-02-29,Ivory Coast,Guinea,0.0,0.0,Friendly,Abidjan,Ivory Coast,False
15688,2012-02-29,Japan,Uzbekistan,0.0,1.0,FIFA World Cup qualification,Toyota,Japan,False
15689,2012-02-29,Kenya,Togo,2.0,1.0,African Cup of Nations qualification,Nairobi,Kenya,False
15690,2012-02-29,South Korea,Kuwait,2.0,0.0,FIFA World Cup qualification,Seoul,South Korea,False
15691,2012-02-29,Latvia,Kazakhstan,0.0,0.0,Friendly,Antalya,Turkey,True
15692,2012-02-29,Liberia,Namibia,1.0,0.0,African Cup of Nations qualification,Monrovia,Liberia,False
15693,2012-02-29,Luxembourg,North Macedonia,2.0,1.0,Friendly,Luxembourg,Luxembourg,False
15694,2012-02-29,Madagascar,Cape Verde,0.0,4.0,African Cup of Nations qualification,Antananarivo,Madagascar,False
15695,2012-02-29,Malta,Liechtenstein,2.0,1.0,Friendly,Attard,Malta,False
15696,2012-02-29,Mexico,Colombia,0.0,2.0,Friendly,Miami Gardens,United States,True
15697,2012-02-29,Moldova,Belarus,0.0,0.0,Friendly,Antalya,Turkey,True
15698,2012-02-29,Montenegro,Iceland,2.0,1.0,Friendly,Podgorica,Montenegro,False
15699,2012-02-29,Morocco,Burkina Faso,2.0,0.0,Friendly,Marrakech,Morocco,False
15700,2012-02-29,New Zealand,Jamaica,2.0,3.0,Friendly,Auckland,New Zealand,False
15701,2012-02-29,Northern Ireland,Norway,0.0,3.0,Friendly,Belfast,Northern Ireland,False
15702,2012-02-29,Oman,Thailand,2.0,0.0,FIFA World Cup qualification,Muscat,Oman,False
15703,2012-02-29,Palestine,Azerbaijan,2.0,0.0,Friendly,Dubai,United Arab Emirates,True
15704,2012-02-29,Paraguay,Panama,1.0,0.0,Friendly,Asunción,Paraguay,False
15705,2012-02-29,Philippines,Malaysia,1.0,1.0,Friendly,Manila,Philippines,False
15706,2012-02-29,Poland,Portugal,0.0,0.0,Friendly,Warsaw,Poland,False
15707,2012-02-29,Romania,Uruguay,1.0,1.0,Friendly,Bucharest,Romania,False
15708,2012-02-29,Rwanda,Nigeria,0.0,0.0,African Cup of Nations qualification,Kigali,Rwanda,False
15709,2012-02-29,São Tomé and Príncipe,Sierra Leone,2.0,1.0,African Cup of Nations qualification,São Tomé,São Tomé and Príncipe,False
15710,2012-02-29,Seychelles,DR Congo,0.0,4.0,African Cup of Nations qualification,Victoria,Seychelles,False
15711,2012-02-29,Slovenia,Scotland,1.0,1.0,Friendly,Koper,Slovenia,False
15712,2012-02-29,South Africa,Senegal,0.0,0.0,Friendly,Durban,South Africa,False
15713,2012-02-29,Spain,Venezuela,5.0,0.0,Friendly,Málaga,Spain,False
15714,2012-02-29,Switzerland,Argentina,1.0,3.0,Friendly,Berne,Switzerland,False
